,h3_h3_dt,h3_h3_depth,id,h3_h4_dt,h3_h4_depth,h3_h5_dt,h3_h5_depth,h3_h6_dt,h3_h6_depth,h4_h3_dt,h4_h3_depth,h4_h4_dt,h4_h4_depth,h4_h5_dt,h4_h5_depth,h4_h6_dt,h4_h6_depth,h5_h3_dt,h5_h3_depth,h5_h4_dt,h5_h4_depth,h5_h5_dt,h5_h5_depth,h5_h6_dt,h5_h6_depth,h6_h3_dt,h6_h3_depth,h6_h4_dt,h6_h4_depth,h6_h5_dt,h6_h5_depth,h6_h6_dt,h6_h6_depth
72,0.0,,72,0.182,364.25,0.192,373.0,0.192,373.0,-0.182,434.25,0.0,,0.01,283.75,0.01,283.75,-0.192,513.0,-0.01,353.75,0.0,,0.0,345.0,-0.192,583.0,-0.01,423.75,0.0,415.0,0.0,
73,0.0,,73,0.16999999999999998,353.75,0.131,319.625,0.08499999999999999,279.375,-0.16999999999999998,423.75,0.0,,-0.039,240.875,-0.085,200.625,-0.131,459.625,0.039,310.875,0.0,,-0.046000000000000006,304.75,-0.08499999999999999,489.375,0.085,340.625,0.046000000000000006,374.75,0.0,
74,0.0,,74,0.164,348.5,0.164,348.5,0.195,375.625,-0.164,418.5,0.0,,0.0,275.0,0.031000000000000003,302.125,-0.164,488.5,0.0,345.0,0.0,,0.031000000000000003,372.125,-0.195,585.625,-0.031000000000000003,442.125,-0.031000000000000003,442.125,0.0,
75,0.0,,75,0.19,371.25,0.196,376.5,-0.0010000000000000009,204.125,-0.19,441.25,0.0,,0.006,280.25,-0.191,107.875,-0.196,516.5,-0.006,350.25,0.0,,-0.197,172.625,0.0010000000000000009,414.125,0.191,247.875,0.197,242.625,0.0,
76,0.0,,76,0.14400000000000002,331.0,0.158,343.25,0.10900000000000001,300.375,-0.14400000000000002,401.0,0.0,,0.013999999999999999,287.25,-0.034999999999999996,244.375,-0.158,483.25,-0.013999999999999999,357.25,0.0,,-0.048999999999999995,302.125,-0.10900000000000001,510.375,0.034999999999999996,384.375,0.048999999999999995,372.125,0.0,
77,0.0,,77,-0.025999999999999995,182.25,-0.067,146.375,-0.08000000000000002,135.0,0.025999999999999995,252.25,0.0,,-0.04100000000000001,239.125,-0.05400000000000002,227.75,0.067,286.375,0.04100000000000001,309.125,0.0,,-0.013000000000000012,333.625,0.08000000000000002,345.0,0.05400000000000002,367.75,0.013000000000000012,403.625,0.0,
78,0.0,,78,-0.027000000000000003,181.375,-0.068,145.5,-0.10999999999999999,108.75000000000001,0.027000000000000003,251.375,0.0,,-0.040999999999999995,239.125,-0.08299999999999999,202.375,0.068,285.5,0.040999999999999995,309.125,0.0,,-0.041999999999999996,308.25,0.10999999999999999,318.75,0.08299999999999999,342.375,0.041999999999999996,378.25,0.0,
79,0.0,,79,-0.14700000000000002,76.37499999999997,0.006999999999999999,211.125,0.047,246.125,0.14700000000000002,146.37499999999997,0.0,,0.15400000000000003,409.75,0.194,444.75,-0.006999999999999999,351.125,-0.15400000000000003,479.75,0.0,,0.04,380.0,-0.047,456.125,-0.194,584.75,-0.04,450.0,0.0,
80,0.0,,80,-0.0010000000000000009,204.125,-0.0010000000000000009,204.125,0.0,205.0,0.0010000000000000009,274.125,0.0,,0.0,275.0,0.0010000000000000009,275.875,0.0010000000000000009,344.125,0.0,345.0,0.0,,0.0010000000000000009,345.875,0.0,415.0,-0.0010000000000000009,415.875,-0.0010000000000000009,415.875,0.0,
81,0.0,,81,-0.02600000000000001,182.25,-0.06699999999999999,146.375,0.107,298.625,0.02600000000000001,252.25,0.0,,-0.04099999999999998,239.125,0.133,391.375,0.06699999999999999,286.375,0.04099999999999998,309.125,0.0,,0.174,497.25,-0.107,508.625,-0.133,531.375,-0.174,567.25,0.0,
82,0.0,,82,-0.026000000000000002,182.25,-0.067,146.375,-0.132,89.5,0.026000000000000002,252.25,0.0,,-0.040999999999999995,239.125,-0.10600000000000001,182.25,0.067,286.375,0.040999999999999995,309.125,0.0,,-0.06500000000000002,288.125,0.132,299.5,0.10600000000000001,322.25,0.06500000000000002,358.125,0.0,
83,0.0,,83,0.048000000000000015,247.0,0.0,205.0,0.0010000000000000009,205.875,-0.048000000000000015,317.0,0.0,,-0.048000000000000015,233.0,-0.047000000000000014,233.875,0.0,345.0,0.048000000000000015,303.0,0.0,,0.0010000000000000009,345.875,-0.0010000000000000009,415.875,0.047000000000000014,373.875,-0.0010000000000000009,415.875,0.0,
84,0.0,,84,0.193,373.875,0.036000000000000004,236.5,-0.0010000000000000009,204.125,-0.193,443.875,0.0,,-0.157,137.625,-0.194,105.25,-0.036000000000000004,376.5,0.157,207.625,0.0,,-0.037000000000000005,312.625,0.0010000000000000009,414.125,0.194,245.25,0.037000000000000005,382.625,0.0,
85,0.0,,85,-0.025999999999999995,182.25,-0.066,147.25,-0.01200000000000001,194.5,0.025999999999999995,252.25,0.0,,-0.04000000000000001,240.0,0.013999999999999985,287.25,0.066,287.25,0.04000000000000001,310.0,0.0,,0.05399999999999999,392.25,0.01200000000000001,404.5,-0.013999999999999985,427.25,-0.05399999999999999,462.25,0.0,
86,0.0,,86,0.051000000000000004,249.625,0.028,229.5,-0.016999999999999994,190.125,-0.051000000000000004,319.625,0.0,,-0.023,254.875,-0.06799999999999999,215.5,-0.028,369.5,0.023,324.875,0.0,,-0.045,305.625,0.016999999999999994,400.125,0.06799999999999999,355.5,0.045,375.625,0.0,
87,0.0,,87,0.168,352.0,-0.0010000000000000009,204.125,-0.0010000000000000009,204.125,-0.168,422.0,0.0,,-0.169,127.125,-0.169,127.125,0.0010000000000000009,344.125,0.169,197.125,0.0,,0.0,345.0,0.0010000000000000009,414.125,0.169,267.125,0.0,415.0,0.0,
88,0.0,,88,-0.025999999999999995,182.25,-0.066,147.25,0.07500000000000001,270.625,0.025999999999999995,252.25,0.0,,-0.04000000000000001,240.0,0.101,363.375,0.066,287.25,0.04000000000000001,310.0,0.0,,0.14100000000000001,468.375,-0.07500000000000001,480.625,-0.101,503.375,-0.14100000000000001,538.375,0.0,
89,0.0,,89,-0.012000000000000002,194.5,-0.053000000000000005,158.625,-0.11800000000000001,101.75,0.012000000000000002,264.5,0.0,,-0.041,239.125,-0.10600000000000001,182.25,0.053000000000000005,298.625,0.041,309.125,0.0,,-0.065,288.125,0.11800000000000001,311.75,0.10600000000000001,322.25,0.065,358.125,0.0,
90,0.0,,90,0.0,205.0,0.0020000000000000018,206.75,0.137,324.875,0.0,275.0,0.0,,0.0020000000000000018,276.75,0.137,394.875,-0.0020000000000000018,346.75,-0.0020000000000000018,346.75,0.0,,0.135,463.125,-0.137,534.875,-0.137,534.875,-0.135,533.125,0.0,
91,0.0,,91,0.188,369.5,0.14900000000000002,335.375,0.10200000000000001,294.25,-0.188,439.5,0.0,,-0.03900000000000001,240.875,-0.08600000000000001,199.75,-0.14900000000000002,475.375,0.03900000000000001,310.875,0.0,,-0.047,303.875,-0.10200000000000001,504.25,0.08600000000000001,339.75,0.047,373.875,0.0,
92,0.0,,92,-0.024999999999999994,183.125,0.163,347.625,-0.032,177.0,0.024999999999999994,253.125,0.0,,0.188,439.5,-0.007000000000000006,268.875,-0.163,487.625,-0.188,509.5,0.0,,-0.195,174.375,0.032,387.0,0.007000000000000006,408.875,0.195,244.375,0.0,
93,0.0,,93,-0.024999999999999994,183.125,-0.09599999999999999,121.00000000000001,-0.115,104.375,0.024999999999999994,253.125,0.0,,-0.071,212.875,-0.09000000000000001,196.25,0.09599999999999999,261.0,0.071,282.875,0.0,,-0.019000000000000017,328.375,0.115,314.375,0.09000000000000001,336.25,0.019000000000000017,398.375,0.0,
94,0.0,,94,0.0010000000000000009,205.875,0.0,205.0,0.195,375.625,-0.0010000000000000009,275.875,0.0,,-0.0010000000000000009,274.125,0.194,444.75,0.0,345.0,0.0010000000000000009,344.125,0.0,,0.195,515.625,-0.195,585.625,-0.194,584.75,-0.195,585.625,0.0,
95,0.0,,95,0.18,362.5,0.183,365.125,0.154,339.75,-0.18,432.5,0.0,,0.003,277.625,-0.026,252.25,-0.183,505.125,-0.003,347.625,0.0,,-0.028999999999999998,319.625,-0.154,549.75,0.026,392.25,0.028999999999999998,389.625,0.0,
96,0.0,,96,-0.023,184.875,-0.064,149.0,-0.123,97.375,0.023,254.875,0.0,,-0.040999999999999995,239.125,-0.1,187.5,0.064,289.0,0.040999999999999995,309.125,0.0,,-0.05900000000000001,293.375,0.123,307.375,0.1,327.5,0.05900000000000001,363.375,0.0,
97,0.0,,97,0.196,376.5,0.0040000000000000036,208.5,0.026999999999999996,228.625,-0.196,446.5,0.0,,-0.192,107.0,-0.169,127.125,-0.0040000000000000036,348.5,0.192,177.0,0.0,,0.022999999999999993,365.125,-0.026999999999999996,438.625,0.169,267.125,-0.022999999999999993,435.125,0.0,
98,0.0,,98,-0.0010000000000000009,204.125,0.184,366.0,0.14200000000000002,329.25,0.0010000000000000009,274.125,0.0,,0.185,436.875,0.14300000000000002,400.125,-0.184,506.0,-0.185,506.875,0.0,,-0.042,308.25,-0.14200000000000002,539.25,-0.14300000000000002,540.125,0.042,378.25,0.0,
99,0.0,,99,-0.023999999999999994,184.0,-0.064,149.0,-0.07900000000000001,135.875,0.023999999999999994,254.0,0.0,,-0.04000000000000001,240.0,-0.05500000000000002,226.87499999999997,0.064,289.0,0.04000000000000001,310.0,0.0,,-0.015000000000000013,331.875,0.07900000000000001,345.875,0.05500000000000002,366.875,0.015000000000000013,401.875,0.0,
100,0.0,,100,0.196,376.5,0.195,375.625,0.114,304.75,-0.196,446.5,0.0,,-0.001,274.125,-0.082,203.25,-0.195,515.625,0.001,344.125,0.0,,-0.081,274.125,-0.114,514.75,0.082,343.25,0.081,344.125,0.0,
101,0.0,,101,0.193,373.875,-0.0010000000000000009,204.125,-0.0010000000000000009,204.125,-0.193,443.875,0.0,,-0.194,105.25,-0.194,105.25,0.0010000000000000009,344.125,0.194,175.25,0.0,,0.0,345.0,0.0010000000000000009,414.125,0.194,245.25,0.0,415.0,0.0,
102,0.0,,102,-0.01899999999999999,188.375,0.147,333.625,0.155,340.625,0.01899999999999999,258.375,0.0,,0.16599999999999998,420.25,0.174,427.25,-0.147,473.625,-0.16599999999999998,490.25,0.0,,0.008,352.0,-0.155,550.625,-0.174,567.25,-0.008,422.0,0.0,
103,0.0,,103,0.159,344.125,0.11000000000000001,301.25,0.062,259.25,-0.159,414.125,0.0,,-0.048999999999999995,232.125,-0.097,190.125,-0.11000000000000001,441.25,0.048999999999999995,302.125,0.0,,-0.048000000000000015,303.0,-0.062,469.25,0.097,330.125,0.048000000000000015,373.0,0.0,
104,0.0,,104,0.032,233.0,0.062,259.25,0.17400000000000002,357.25,-0.032,303.0,0.0,,0.03,301.25,0.14200000000000002,399.25,-0.062,399.25,-0.03,371.25,0.0,,0.11200000000000002,443.0,-0.17400000000000002,567.25,-0.14200000000000002,539.25,-0.11200000000000002,513.0,0.0,
105,0.0,,105,-0.018000000000000016,189.25,-0.019000000000000017,188.375,0.08399999999999999,278.5,0.018000000000000016,259.25,0.0,,-0.0010000000000000009,274.125,0.10200000000000001,364.25,0.019000000000000017,328.375,0.0010000000000000009,344.125,0.0,,0.10300000000000001,435.125,-0.08399999999999999,488.5,-0.10200000000000001,504.25,-0.10300000000000001,505.125,0.0,
106,0.0,,106,-0.018000000000000016,189.25,-0.019000000000000017,188.375,0.178,360.75,0.018000000000000016,259.25,0.0,,-0.0010000000000000009,274.125,0.196,446.5,0.019000000000000017,328.375,0.0010000000000000009,344.125,0.0,,0.197,517.375,-0.178,570.75,-0.196,586.5,-0.197,587.375,0.0,
107,0.0,,107,0.162,346.75,0.135,323.125,0.094,287.25,-0.162,416.75,0.0,,-0.027,251.375,-0.06799999999999999,215.5,-0.135,463.125,0.027,321.375,0.0,,-0.040999999999999995,309.125,-0.094,497.25,0.06799999999999999,355.5,0.040999999999999995,379.125,0.0,
108,0.0,,108,-0.018000000000000016,189.25,0.175,358.125,-0.019000000000000017,188.375,0.018000000000000016,259.25,0.0,,0.193,443.875,-0.0010000000000000009,274.125,-0.175,498.125,-0.193,513.875,0.0,,-0.194,175.25,0.019000000000000017,398.375,0.0010000000000000009,414.125,0.194,245.25,0.0,
109,0.0,,109,-0.018000000000000016,189.25,0.172,355.5,-0.018000000000000016,189.25,0.018000000000000016,259.25,0.0,,0.19,441.25,0.0,275.0,-0.172,495.5,-0.19,511.25,0.0,,-0.19,178.75,0.018000000000000016,399.25,0.0,415.0,0.19,248.75,0.0,
110,0.0,,110,-0.018000000000000002,189.25,-0.056999999999999995,155.125,-0.098,119.25,0.018000000000000002,259.25,0.0,,-0.03899999999999999,240.875,-0.08,205.0,0.056999999999999995,295.125,0.03899999999999999,310.875,0.0,,-0.04100000000000001,309.125,0.098,329.25,0.08,345.0,0.04100000000000001,379.125,0.0,
111,0.0,,111,0.173,356.375,0.133,321.375,0.092,285.5,-0.173,426.375,0.0,,-0.04,240.0,-0.081,204.125,-0.133,461.375,0.04,310.0,0.0,,-0.040999999999999995,309.125,-0.092,495.5,0.081,344.125,0.040999999999999995,379.125,0.0,
112,0.0,,112,-0.018000000000000002,189.25,-0.09400000000000001,122.74999999999999,0.09,283.75,0.018000000000000002,259.25,0.0,,-0.07600000000000001,208.5,0.108,369.5,0.09400000000000001,262.75,0.07600000000000001,278.5,0.0,,0.184,506.0,-0.09,493.75,-0.108,509.5,-0.184,576.0,0.0,
113,0.0,,113,-0.016000000000000014,191.0,-0.017000000000000015,190.125,0.18,362.5,0.016000000000000014,261.0,0.0,,-0.0010000000000000009,274.125,0.196,446.5,0.017000000000000015,330.125,0.0010000000000000009,344.125,0.0,,0.197,517.375,-0.18,572.5,-0.196,586.5,-0.197,587.375,0.0,
114,0.0,,114,-0.017000000000000015,190.125,0.12,310.0,-0.018000000000000016,189.25,0.017000000000000015,260.125,0.0,,0.137,394.875,-0.0010000000000000009,274.125,-0.12,450.0,-0.137,464.875,0.0,,-0.138,224.25,0.018000000000000016,399.25,0.0010000000000000009,414.125,0.138,294.25,0.0,
115,0.0,,115,-0.04400000000000001,166.5,-0.04400000000000001,166.5,0.11599999999999999,306.5,0.04400000000000001,236.5,0.0,,0.0,275.0,0.16,415.0,0.04400000000000001,306.5,0.0,345.0,0.0,,0.16,485.0,-0.11599999999999999,516.5,-0.16,555.0,-0.16,555.0,0.0,
116,0.0,,116,-0.013000000000000012,193.625,0.158,343.25,-0.013000000000000012,193.625,0.013000000000000012,263.625,0.0,,0.171,424.625,0.0,275.0,-0.158,483.25,-0.171,494.625,0.0,,-0.171,195.375,0.013000000000000012,403.625,0.0,415.0,0.171,265.375,0.0,
117,0.0,,117,-0.012999999999999998,193.625,-0.054,157.75,-0.094,122.75,0.012999999999999998,263.625,0.0,,-0.041,239.125,-0.08100000000000002,204.125,0.054,297.75,0.041,309.125,0.0,,-0.04000000000000001,310.0,0.094,332.75,0.08100000000000002,344.125,0.04000000000000001,380.0,0.0,
118,0.0,,118,-0.013000000000000012,193.625,0.149,335.375,0.183,365.125,0.013000000000000012,263.625,0.0,,0.162,416.75,0.196,446.5,-0.149,475.375,-0.162,486.75,0.0,,0.033999999999999996,374.75,-0.183,575.125,-0.196,586.5,-0.033999999999999996,444.75,0.0,
119,0.0,,119,-0.012999999999999998,193.625,-0.05199999999999999,159.5,-0.096,121.0,0.012999999999999998,263.625,0.0,,-0.03899999999999999,240.875,-0.083,202.375,0.05199999999999999,299.5,0.03899999999999999,310.875,0.0,,-0.04400000000000001,306.5,0.096,331.0,0.083,342.375,0.04400000000000001,376.5,0.0,
120,0.0,,120,0.174,357.25,0.16799999999999998,352.0,0.127,316.125,-0.174,427.25,0.0,,-0.006,269.75,-0.047,233.875,-0.16799999999999998,492.0,0.006,339.75,0.0,,-0.041,309.125,-0.127,526.125,0.047,373.875,0.041,379.125,0.0,
121,0.0,,121,-0.012999999999999984,193.625,0.161,345.875,-0.036000000000000004,173.5,0.012999999999999984,263.625,0.0,,0.174,427.25,-0.02300000000000002,254.87499999999997,-0.161,485.875,-0.174,497.25,0.0,,-0.197,172.625,0.036000000000000004,383.5,0.02300000000000002,394.875,0.197,242.625,0.0,
122,0.0,,122,-0.012999999999999998,193.625,-0.075,139.375,-0.115,104.375,0.012999999999999998,263.625,0.0,,-0.062,220.75,-0.10200000000000001,185.75,0.075,279.375,0.062,290.75,0.0,,-0.04000000000000001,310.0,0.115,314.375,0.10200000000000001,325.75,0.04000000000000001,380.0,0.0,
123,0.0,,123,0.09500000000000001,288.125,0.187,368.625,0.136,324.0,-0.09500000000000001,358.125,0.0,,0.092,355.5,0.040999999999999995,310.875,-0.187,508.625,-0.092,425.5,0.0,,-0.051000000000000004,300.375,-0.136,534.0,-0.040999999999999995,450.875,0.051000000000000004,370.375,0.0,
124,0.0,,124,-0.013000000000000012,193.625,0.172,355.5,0.181,363.375,0.013000000000000012,263.625,0.0,,0.185,436.875,0.194,444.75,-0.172,495.5,-0.185,506.875,0.0,,0.009,352.875,-0.181,573.375,-0.194,584.75,-0.009,422.875,0.0,
125,0.0,,125,-0.01200000000000001,194.5,0.16999999999999998,353.75,0.118,308.25,0.01200000000000001,264.5,0.0,,0.182,434.25,0.13,388.75,-0.16999999999999998,493.75,-0.182,504.25,0.0,,-0.052000000000000005,299.5,-0.118,518.25,-0.13,528.75,0.052000000000000005,369.5,0.0,
126,0.0,,126,-0.01100000000000001,195.375,-0.0010000000000000009,204.125,0.159,344.125,0.01100000000000001,265.375,0.0,,0.010000000000000009,283.75,0.17,423.75,0.0010000000000000009,344.125,-0.010000000000000009,353.75,0.0,,0.16,485.0,-0.159,554.125,-0.17,563.75,-0.16,555.0,0.0,
127,0.0,,127,-0.010999999999999996,195.375,-0.04999999999999999,161.25,-0.091,125.375,0.010999999999999996,265.375,0.0,,-0.03899999999999999,240.875,-0.08,205.0,0.04999999999999999,301.25,0.03899999999999999,310.875,0.0,,-0.04100000000000001,309.125,0.091,335.375,0.08,345.0,0.04100000000000001,379.125,0.0,
128,0.0,,128,0.194,374.75,0.184,366.0,0.14300000000000002,330.125,-0.194,444.75,0.0,,-0.009999999999999998,266.25,-0.051000000000000004,230.375,-0.184,506.0,0.009999999999999998,336.25,0.0,,-0.041,309.125,-0.14300000000000002,540.125,0.051000000000000004,370.375,0.041,379.125,0.0,
129,0.0,,129,-0.01100000000000001,195.375,0.172,355.5,0.181,363.375,0.01100000000000001,265.375,0.0,,0.183,435.125,0.192,443.0,-0.172,495.5,-0.183,505.125,0.0,,0.009,352.875,-0.181,573.375,-0.192,583.0,-0.009,422.875,0.0,
130,0.0,,130,-0.010000000000000009,196.25,-0.009000000000000008,197.125,0.186,367.75,0.010000000000000009,266.25,0.0,,0.0010000000000000009,275.875,0.196,446.5,0.009000000000000008,337.125,-0.0010000000000000009,345.875,0.0,,0.195,515.625,-0.186,577.75,-0.196,586.5,-0.195,585.625,0.0,
131,0.0,,131,-0.008000000000000007,198.0,0.171,354.625,0.136,324.0,0.008000000000000007,268.0,0.0,,0.17900000000000002,431.625,0.14400000000000002,401.0,-0.171,494.625,-0.17900000000000002,501.625,0.0,,-0.035,314.375,-0.136,534.0,-0.14400000000000002,541.0,0.035,384.375,0.0,
132,0.0,,132,-0.007000000000000006,198.875,-0.048000000000000015,163.0,0.094,287.25,0.007000000000000006,268.875,0.0,,-0.04100000000000001,239.125,0.101,363.375,0.048000000000000015,303.0,0.04100000000000001,309.125,0.0,,0.14200000000000002,469.25,-0.094,497.25,-0.101,503.375,-0.14200000000000002,539.25,0.0,
133,0.0,,133,-0.0050000000000000044,200.625,0.191,372.125,0.176,359.0,0.0050000000000000044,270.625,0.0,,0.196,446.5,0.181,433.375,-0.191,512.125,-0.196,516.5,0.0,,-0.015000000000000001,331.875,-0.176,569.0,-0.181,573.375,0.015000000000000001,401.875,0.0,
134,0.0,,134,0.0,205.0,0.14900000000000002,335.375,0.15100000000000002,337.125,0.0,275.0,0.0,,0.14900000000000002,405.375,0.15100000000000002,407.125,-0.14900000000000002,475.375,-0.14900000000000002,475.375,0.0,,0.0020000000000000018,346.75,-0.15100000000000002,547.125,-0.15100000000000002,547.125,-0.0020000000000000018,416.75,0.0,
135,0.0,,135,-0.0030000000000000027,202.375,-0.04199999999999998,168.25,-0.062,150.75,0.0030000000000000027,272.375,0.0,,-0.03899999999999998,240.87500000000003,-0.059,223.375,0.04199999999999998,308.25,0.03899999999999998,310.875,0.0,,-0.020000000000000018,327.5,0.062,360.75,0.059,363.375,0.020000000000000018,397.5,0.0,
136,0.0,,136,-0.0030000000000000027,202.375,0.193,373.875,-0.0030000000000000027,202.375,0.0030000000000000027,272.375,0.0,,0.196,446.5,0.0,275.0,-0.193,513.875,-0.196,516.5,0.0,,-0.196,173.5,0.0030000000000000027,412.375,0.0,415.0,0.196,243.5,0.0,
137,0.0,,137,-0.0030000000000000027,202.375,0.15000000000000002,336.25,-0.0040000000000000036,201.5,0.0030000000000000027,272.375,0.0,,0.15300000000000002,408.875,-0.0010000000000000009,274.125,-0.15000000000000002,476.25,-0.15300000000000002,478.875,0.0,,-0.15400000000000003,210.24999999999997,0.0040000000000000036,411.5,0.0010000000000000009,414.125,0.15400000000000003,280.25,0.0,
138,0.0,,138,-0.0030000000000000027,202.375,0.169,352.875,0.099,291.625,0.0030000000000000027,272.375,0.0,,0.17200000000000001,425.5,0.10200000000000001,364.25,-0.169,492.875,-0.17200000000000001,495.5,0.0,,-0.07,283.75,-0.099,501.625,-0.10200000000000001,504.25,0.07,353.75,0.0,
139,0.0,,139,0.0,205.0,-0.0010000000000000009,204.125,0.006000000000000005,210.25,0.0,275.0,0.0,,-0.0010000000000000009,274.125,0.006000000000000005,280.25,0.0010000000000000009,344.125,0.0010000000000000009,344.125,0.0,,0.007000000000000006,351.125,-0.006000000000000005,420.25,-0.006000000000000005,420.25,-0.007000000000000006,421.125,0.0,
140,0.0,,140,-0.031,177.875,-0.034999999999999996,174.375,-0.07899999999999999,135.875,0.031,247.875,0.0,,-0.003999999999999997,271.5,-0.047999999999999994,233.0,0.034999999999999996,314.375,0.003999999999999997,341.5,0.0,,-0.044,306.5,0.07899999999999999,345.875,0.047999999999999994,373.0,0.044,376.5,0.0,
141,0.0,,141,-0.0010000000000000009,204.125,0.0,205.0,0.192,373.0,0.0010000000000000009,274.125,0.0,,0.0010000000000000009,275.875,0.193,443.875,0.0,345.0,-0.0010000000000000009,345.875,0.0,,0.192,513.0,-0.192,583.0,-0.193,583.875,-0.192,583.0,0.0,
142,0.0,,142,0.0,205.0,0.19,371.25,0.187,368.625,0.0,275.0,0.0,,0.19,441.25,0.187,438.625,-0.19,511.25,-0.19,511.25,0.0,,-0.003,342.375,-0.187,578.625,-0.187,578.625,0.003,412.375,0.0,
143,0.0,,143,-0.0010000000000000009,204.125,-0.0010000000000000009,204.125,-0.0010000000000000009,204.125,0.0010000000000000009,274.125,0.0,,0.0,275.0,0.0,275.0,0.0010000000000000009,344.125,0.0,345.0,0.0,,0.0,345.0,0.0010000000000000009,414.125,0.0,415.0,0.0,415.0,0.0,
144,0.0,,144,-0.0010000000000000009,204.125,-0.039999999999999994,170.0,-0.081,134.125,0.0010000000000000009,274.125,0.0,,-0.03899999999999999,240.875,-0.08,205.0,0.039999999999999994,310.0,0.03899999999999999,310.875,0.0,,-0.04100000000000001,309.125,0.081,344.125,0.08,345.0,0.04100000000000001,379.125,0.0,
145,0.0,,145,0.0010000000000000009,205.875,0.0,205.0,0.17,353.75,-0.0010000000000000009,275.875,0.0,,-0.0010000000000000009,274.125,0.169,422.875,0.0,345.0,0.0010000000000000009,344.125,0.0,,0.17,493.75,-0.17,563.75,-0.169,562.875,-0.17,563.75,0.0,
146,0.0,,146,0.0010000000000000009,205.875,0.197,377.375,0.167,351.125,-0.0010000000000000009,275.875,0.0,,0.196,446.5,0.166,420.25,-0.197,517.375,-0.196,516.5,0.0,,-0.03,318.75,-0.167,561.125,-0.166,560.25,0.03,388.75,0.0,
147,0.0,,147,0.0030000000000000027,207.625,0.0040000000000000036,208.5,0.0,205.0,-0.0030000000000000027,277.625,0.0,,0.0010000000000000009,275.875,-0.0030000000000000027,272.375,-0.0040000000000000036,348.5,-0.0010000000000000009,345.875,0.0,,-0.0040000000000000036,341.5,0.0,415.0,0.0030000000000000027,412.375,0.0040000000000000036,411.5,0.0,
148,0.0,,148,-0.0020000000000000018,203.25,0.183,365.125,0.14100000000000001,328.375,0.0020000000000000018,273.25,0.0,,0.185,436.875,0.14300000000000002,400.125,-0.183,505.125,-0.185,506.875,0.0,,-0.042,308.25,-0.14100000000000001,538.375,-0.14300000000000002,540.125,0.042,378.25,0.0,
149,0.0,,149,0.0,205.0,0.0010000000000000009,205.875,0.163,347.625,0.0,275.0,0.0,,0.0010000000000000009,275.875,0.163,417.625,-0.0010000000000000009,345.875,-0.0010000000000000009,345.875,0.0,,0.162,486.75,-0.163,557.625,-0.163,557.625,-0.162,556.75,0.0,
150,0.0,,150,0.0,205.0,-0.04000000000000001,170.0,0.12,310.0,0.0,275.0,0.0,,-0.04000000000000001,240.0,0.12,380.0,0.04000000000000001,310.0,0.04000000000000001,310.0,0.0,,0.16,485.0,-0.12,520.0,-0.12,520.0,-0.16,555.0,0.0,
151,0.0,,151,0.0,205.0,-0.0010000000000000009,204.125,0.010000000000000009,213.75,0.0,275.0,0.0,,-0.0010000000000000009,274.125,0.010000000000000009,283.75,0.0010000000000000009,344.125,0.0010000000000000009,344.125,0.0,,0.01100000000000001,354.625,-0.010000000000000009,423.75,-0.010000000000000009,423.75,-0.01100000000000001,424.625,0.0,
152,0.0,,152,0.0,205.0,-0.03899999999999999,170.875,-0.083,132.375,0.0,275.0,0.0,,-0.03899999999999999,240.875,-0.083,202.375,0.03899999999999999,310.875,0.03899999999999999,310.875,0.0,,-0.04400000000000001,306.5,0.083,342.375,0.083,342.375,0.04400000000000001,376.5,0.0,
153,0.0,,153,0.0,205.0,0.17300000000000001,356.375,0.132,320.5,0.0,275.0,0.0,,0.17300000000000001,426.375,0.132,390.5,-0.17300000000000001,496.375,-0.17300000000000001,496.375,0.0,,-0.041,309.125,-0.132,530.5,-0.132,530.5,0.041,379.125,0.0,
154,0.0,,154,0.0,205.0,-0.039999999999999994,170.0,-0.102,115.75,0.0,275.0,0.0,,-0.039999999999999994,240.0,-0.102,185.75,0.039999999999999994,310.0,0.039999999999999994,310.0,0.0,,-0.062,290.75,0.102,325.75,0.102,325.75,0.062,360.75,0.0,
155,0.0,,155,0.0,205.0,0.185,366.875,0.14300000000000002,330.125,0.0,275.0,0.0,,0.185,436.875,0.14300000000000002,400.125,-0.185,506.875,-0.185,506.875,0.0,,-0.042,308.25,-0.14300000000000002,540.125,-0.14300000000000002,540.125,0.042,378.25,0.0,
156,0.0,,156,0.0,205.0,0.185,366.875,0.09600000000000002,289.0,0.0,275.0,0.0,,0.185,436.875,0.09600000000000002,359.0,-0.185,506.875,-0.185,506.875,0.0,,-0.089,267.125,-0.09600000000000002,499.0,-0.09600000000000002,499.0,0.089,337.125,0.0,
157,0.0,,157,0.0050000000000000044,209.375,-0.034,175.25,-0.07500000000000001,139.375,-0.0050000000000000044,279.375,0.0,,-0.03900000000000001,240.875,-0.08000000000000002,205.0,0.034,315.25,0.03900000000000001,310.875,0.0,,-0.04100000000000001,309.125,0.07500000000000001,349.375,0.08000000000000002,345.0,0.04100000000000001,379.125,0.0,
158,0.0,,158,0.0050000000000000044,209.375,-0.033999999999999996,175.25,-0.07500000000000001,139.375,-0.0050000000000000044,279.375,0.0,,-0.039,240.875,-0.08000000000000002,205.0,0.033999999999999996,315.25,0.039,310.875,0.0,,-0.04100000000000001,309.125,0.07500000000000001,349.375,0.08000000000000002,345.0,0.04100000000000001,379.125,0.0,
