arrival_hydrophone,init_arrival_time
h5,18037.33900443287
h5,18037.339015231482
h5,18037.33902119213
h5,18037.33902347222
h5,18037.339024363428
h5,18037.339041435185
h5,18037.339055393517
h5,18037.339096469907
h5,18037.339115127314
h5,18037.33912189815
h5,18037.339133078705
h5,18037.339134050926
h5,18037.33933185185
h5,18037.33934108796
h5,18037.339353969906
h5,18037.339374155094
h5,18037.339382662038
h5,18037.33938880787
h5,18037.339393657407
h5,18037.33939935185
h5,18037.33940431713
h5,18037.33940866898
h5,18037.339414548613
h5,18037.339420891203
h5,18037.339426840277
h5,18037.339428194446
h5,18037.339435636575
h5,18037.33944255787
h5,18037.339459016202
h5,18037.339473229167
h5,18037.339502627314
h5,18037.339514108797
h5,18037.339647118057
h5,18037.339676655094
h5,18037.339690833334
h5,18037.33969215278
h5,18037.33970798611
h5,18037.339710138887
h5,18037.339720520835
h5,18037.33981128472
h5,18037.339833564816
h5,18037.339840856483
h5,18037.339841759258
h5,18037.339849675926
h5,18037.339858043983
h5,18037.33986554398
h5,18037.33993267361
h5,18037.339959872686
h5,18037.339972592592
h5,18037.340075555556
h5,18037.34007642361
h5,18037.340079467594
h5,18037.34009215278
h5,18037.340102858798
h5,18037.34014439815
h5,18037.340151990742
h5,18037.340159375
h5,18037.340162141205
h5,18037.34016306713
h5,18037.34016767361
h5,18037.340169502317
h5,18037.34017056713
h5,18037.34017662037
h5,18037.34017824074
h5,18037.340188680555
h5,18037.340197893518
h5,18037.340203125
h5,18037.340208761576
h5,18037.340215
h5,18037.340215925928
h5,18037.34021892361
h5,18037.340220752314
h5,18037.340221840277
h5,18037.340222974537
h5,18037.34022412037
h5,18037.34022665509
h5,18037.340779293983
h5,18037.341403530092
h5,18037.34141244213
h5,18037.34175201389
h5,18037.341797962963
h5,18037.341804664353
h5,18037.34182582176
h5,18037.341955787037
h5,18037.34201002315
h5,18037.34202099537
h5,18037.34203278935
h5,18037.342040555555
h5,18037.34204951389
h5,18037.342127592594
h5,18037.342186944443
h5,18037.342198935185
h5,18037.342206944446
h5,18037.34221494213
h5,18037.342230810184
h5,18037.34223172454
h5,18037.342246805554
h5,18037.34225496528
h5,18037.342263425926
h5,18037.342264421295
h5,18037.342271273148
h5,18037.342278622684
h5,18037.342283449074
h5,18037.34229579861
h5,18037.342296875
h5,18037.34231417824
h5,18037.342319837964
h5,18037.342326134258
h5,18037.34233412037
h5,18037.34234951389
h5,18037.342350694445
h5,18037.34236511574
h5,18037.342384155094
h5,18037.342385069445
h5,18037.342392002316
h5,18037.342398391203
h5,18037.34240678241
h5,18037.342414837964
h5,18037.34241582176
h5,18037.342418055556
h5,18037.342422488426
h5,18037.342424351853
h5,18037.342431203702
h5,18037.342432534722
h5,18037.342433645834
h5,18037.342440405093
h5,18037.342442337962
h5,18037.342462395834
h5,18037.342469351854
h5,18037.34248321759
h5,18037.342550173613
h5,18037.34275439815
h5,18037.34276863426
h5,18037.342820462964
h5,18037.342868287036
h5,18037.342881597222
h5,18037.34294988426
h5,18037.343020173612
h5,18037.343038854167
h5,18037.343046342594
h5,18037.34306662037
h5,18037.343078587965
h5,18037.343094328702
h5,18037.343099780093
h5,18037.343108877314
h5,18037.34311521991
h5,18037.343118113426
h5,18037.343123460647
h5,18037.343126770833
h5,18037.343132233796
h5,18037.343134861112
h5,18037.343140555557
h5,18037.343144502316
h5,18037.34315099537
h5,18037.34315607639
h5,18037.343161273147
h5,18037.343170474538
h5,18037.343176863425
h5,18037.343182916666
h5,18037.34318861111
h5,18037.343194131943
h5,18037.343199409723
h5,18037.343203252316
h5,18037.343209398146
h5,18037.343225138888
h5,18037.34323199074
h5,18037.3432365625
h5,18037.34324201389
h5,18037.343246701388
h5,18037.34325236111
h5,18037.343258090277
h5,18037.343263726852
h5,18037.343280578705
h5,18037.343281655092
h5,18037.343287824075
h5,18037.343294618055
h5,18037.343300497687
h5,18037.343306030092
h5,18037.34331096065
h5,18037.34332232639
h5,18037.343323252317
h5,18037.343324270834
h5,18037.343397685185
h5,18037.343398611112
h5,18037.343433634258
h5,18037.343462673613
h5,18037.343469108797
h5,18037.343474756944
h5,18037.343480208332
h5,18037.343485578705
h5,18037.343496006946
h5,18037.343500983796
h5,18037.343505949073
h5,18037.343531180555
h5,18037.343538136574
h5,18037.343540092592
h5,18037.343547256944
h5,18037.343554398147
h5,18037.343557222222
h5,18037.34356034722
h5,18037.343561747686
h5,18037.343563171296
h5,18037.3435653125
h5,18037.343566354168
h5,18037.34356959491
h5,18037.34357056713
h5,18037.343576967593
h5,18037.34357789352
h5,18037.343588472224
h5,18037.343641006944
h5,18037.34364625
h5,18037.343650868057
h5,18037.343655671295
h5,18037.343666435187
h5,18037.343671354167
h5,18037.343681712962
h5,18037.343688229168
h5,18037.343689259258
h5,18037.34369215278
h5,18037.343697685184
h5,18037.343698553243
h5,18037.343700891204
h5,18037.34370627315
h5,18037.343713726852
h5,18037.343714837963
h5,18037.34372284722
h5,18037.343723761573
h5,18037.343726319443
h5,18037.343731921297
h5,18037.343737766205
h5,18037.34374332176
h5,18037.343748229167
h5,18037.34375900463
h5,18037.34375996528
h5,18037.343765694444
h5,18037.343771006945
h5,18037.343782337965
h5,18037.343783275464
h5,18037.343785891204
h5,18037.34379150463
h5,18037.343794872686
h5,18037.3438003125
h5,18037.343804699074
h5,18037.34381005787
h5,18037.34381454861
h5,18037.343819537036
h5,18037.34382474537
h5,18037.343831157406
h5,18037.34383704861
h5,18037.343838171295
h5,18037.343844398147
h5,18037.343845532407
h5,18037.34385190972
h5,18037.343852800925
h5,18037.343867824075
h5,18037.343873668982
h5,18037.34387883102
h5,18037.343884733797
h5,18037.343893738427
h5,18037.34390135417
h5,18037.34391175926
h5,18037.34394289352
h5,18037.344456493054
h5,18037.344469594907
h5,18037.344477604165
h5,18037.344494386572
h5,18037.344543275463
h5,18037.34454945602
h5,18037.344555347223
h5,18037.344562766204
h5,18037.34457358796
h5,18037.34457865741
h5,18037.344590243054
h5,18037.344596550927
h5,18037.344601747685
h5,18037.34462722222
h5,18037.344628125
h5,18037.344683900465
h5,18037.344695381944
h5,18037.34576513889
h5,18037.345766030092
h5,18037.345773761575
h5,18037.34578046296
h5,18037.34578162037
h5,18037.345782835648
h5,18037.345787523147
h5,18037.345789247684
h5,18037.345793958335
h5,18037.345794942128
h5,18037.34579619213
h5,18037.3458
h5,18037.345808796297
h5,18037.345810347222
h5,18037.345811215277
h5,18037.345816956018
h5,18037.34582127315
h5,18037.345831608796
h5,18037.345836747685
h5,18037.345839675927
h5,18037.345845300926
h5,18037.345846689816
h5,18037.345848622685
h5,18037.34585027778
h5,18037.3458559375
h5,18037.345857604167
h5,18037.345858680557
h5,18037.34585962963
h5,18037.34587579861
h5,18037.345882233796
h5,18037.345883136575
h5,18037.345887164352
h5,18037.345892245372
h5,18037.345896469906
h5,18037.345901759258
h5,18037.34590766204
h5,18037.34591142361
h5,18037.3459171875
h5,18037.345919895834
h5,18037.345925983795
h5,18037.34592689815
h5,18037.345928194445
h5,18037.345929131945
h5,18037.3459353125
h5,18037.34593621528
h5,18037.345937731483
h5,18037.34594357639
h5,18037.345947627316
h5,18037.345952592594
h5,18037.345953460648
h5,18037.345957210648
h5,18037.345962581017
h5,18037.34597269676
h5,18037.345978576388
h5,18037.345979710648
h5,18037.345987314813
h5,18037.345988194444
h5,18037.345992986113
h5,18037.34599429398
h5,18037.345996145832
h5,18037.34599707176
h5,18037.346002743056
h5,18037.34600400463
h5,18037.346004895833
h5,18037.34601939815
h5,18037.346021377314
h5,18037.346023668983
h5,18037.34602508102
h5,18037.346029525463
h5,18037.346031979167
h5,18037.34603349537
h5,18037.34603957176
h5,18037.346041597222
h5,18037.34604255787
h5,18037.346043425925
h5,18037.346044317128
h5,18037.346049988428
h5,18037.346051504628
h5,18037.346052453704
h5,18037.346053958332
h5,18037.346058483796
h5,18037.346061608798
h5,18037.346067465278
h5,18037.34606880787
h5,18037.346070046297
h5,18037.346076435184
h5,18037.34607755787
h5,18037.34607854167
h5,18037.346079930554
h5,18037.346086458332
h5,18037.346087534723
h5,18037.346089988427
h5,18037.346096793983
h5,18037.34610267361
h5,18037.346112939817
h5,18037.34611912037
h5,18037.346120023147
h5,18037.34612826389
h5,18037.34612917824
h5,18037.34613494213
h5,18037.34613991898
h5,18037.346150185185
h5,18037.34615542824
h5,18037.346156400465
h5,18037.34615939815
h5,18037.346165439816
h5,18037.346166354168
h5,18037.34617076389
h5,18037.34617556713
h5,18037.346181400462
h5,18037.34618277778
h5,18037.346185046295
h5,18037.346190775464
h5,18037.34619392361
h5,18037.346199861113
h5,18037.346201550925
h5,18037.346202430555
h5,18037.34620365741
h5,18037.346208645835
h5,18037.346211666667
h5,18037.346218252314
h5,18037.346219861112
h5,18037.346221018517
h5,18037.346226840276
h5,18037.346228483795
h5,18037.346235462963
h5,18037.346236574074
h5,18037.346237800924
h5,18037.346238668983
h5,18037.346245162036
h5,18037.346248865742
h5,18037.346255
h5,18037.34626480324
h5,18037.346270092592
h5,18037.346275555556
h5,18037.34628087963
h5,18037.34628591435
h5,18037.346291608796
h5,18037.346292986113
h5,18037.34629818287
h5,18037.346374270834
h5,18037.346375405094
h5,18037.34638228009
h5,18037.346408877314
h5,18037.346434328705
h5,18037.346441377314
h5,18037.346447974538
h5,18037.346452986112
h5,18037.34645832176
h5,18037.34646378472
h5,18037.346468993055
h5,18037.34647351852
h5,18037.346478819443
h5,18037.346483657406
h5,18037.34648837963
h5,18037.346493506946
h5,18037.34649854167
h5,18037.346505046295
h5,18037.346511747684
h5,18037.34652091435
h5,18037.34656351852
h5,18037.34657017361
h5,18037.346573333332
h5,18037.346579872687
h5,18037.346733738425
h5,18037.346734849536
h5,18037.346746145835
h5,18037.346752708334
h5,18037.34675377315
h5,18037.346762083333
h5,18037.346769305557
h5,18037.34680159722
h5,18037.346809675924
h5,18037.34681689815
h5,18037.34681792824
h5,18037.34682476852
h5,18037.346831412036
h5,18037.346837175926
h5,18037.346838148147
h5,18037.34684289352
h5,18037.346843958334
h5,18037.346854409723
h5,18037.346860127316
h5,18037.34686454861
h5,18037.346869039353
h5,18037.34687048611
h5,18037.346879942128
h5,18037.346884849536
h5,18037.34689037037
h5,18037.347432372684
h5,18037.34745077546
h5,18037.34745704861
h5,18037.34746244213
h5,18037.34748047454
h5,18037.34749230324
h5,18037.347493402776
h5,18037.347498425926
h5,18037.34750363426
h5,18037.347504745372
h5,18037.347527511574
h5,18037.34754741898
h5,18037.347567835648
h5,18037.34756914352
h5,18037.347577118057
h5,18037.34758261574
h5,18037.347583599538
h5,18037.347587314816
h5,18037.347588391203
h5,18037.34759306713
h5,18037.347594560186
h5,18037.347595717594
h5,18037.34760113426
h5,18037.347602743055
h5,18037.347603668983
h5,18037.34760814815
h5,18037.34760909722
h5,18037.347610590277
h5,18037.347611967594
h5,18037.34761332176
h5,18037.34761792824
h5,18037.347620046297
h5,18037.347621203702
h5,18037.34762517361
h5,18037.347626423612
h5,18037.34762795139
h5,18037.34763491898
h5,18037.347641527776
h5,18037.347643252317
h5,18037.347646620372
h5,18037.347651493055
h5,18037.34765744213
h5,18037.347658333332
h5,18037.347662453703
h5,18037.34766340278
h5,18037.347668657407
h5,18037.34767380787
h5,18037.347675185185
h5,18037.347682361113
h5,18037.347683738426
h5,18037.34769127315
h5,18037.34769798611
h5,18037.347699155092
h5,18037.34770523148
h5,18037.347712175924
h5,18037.34771310185
h5,18037.34771957176
h5,18037.34772619213
h5,18037.34773269676
h5,18037.34773377315
h5,18037.347742233796
h5,18037.34775173611
h5,18037.34775835648
h5,18037.34775974537
h5,18037.34776471065
h5,18037.34776559028
h5,18037.34777449074
h5,18037.347775636576
h5,18037.347781967594
h5,18037.347794479167
h5,18037.347799791667
h5,18037.34780875
h5,18037.347814293982
h5,18037.34781997685
h5,18037.34782476852
h5,18037.347830046296
h5,18037.347840891205
h5,18037.347846261575
h5,18037.347850949074
h5,18037.347855925927
h5,18037.347860752314
h5,18037.347861782408
h5,18037.347870729165
h5,18037.347876944445
h5,18037.347883900464
h5,18037.34789070602
h5,18037.347898055556
h5,18037.347904837963
h5,18037.347905752315
h5,18037.347911064815
h5,18037.347916886574
h5,18037.347917789353
h5,18037.347920821758
h5,18037.347931875
h5,18037.347936331018
h5,18037.347941145832
h5,18037.347942025463
h5,18037.347945775462
h5,18037.34795090278
h5,18037.34795579861
h5,18037.347964479166
h5,18037.347972094907
h5,18037.347980208335
h5,18037.34798625
h5,18037.347987141206
h5,18037.347994074073
h5,18037.34799494213
h5,18037.348000243055
h5,18037.34800539352
h5,18037.348006435186
h5,18037.348010555557
h5,18037.348022824073
h5,18037.348025833333
h5,18037.348032824073
h5,18037.348034421295
h5,18037.34804239583
h5,18037.348043391205
h5,18037.34805048611
h5,18037.348088206018
h5,18037.348111608797
h5,18037.34812
h5,18037.34869925926
h5,18037.348704930555
h5,18037.34870965278
h5,18037.348715358796
h5,18037.34872167824
h5,18037.348964537035
h5,18037.34993550926
h5,18037.349941712964
h5,18037.349947511575
h5,18037.349957777777
h5,18037.349958645835
h5,18037.349964502315
h5,18037.349974872686
h5,18037.349985300927
h5,18037.349990613428
h5,18037.349996631943
h5,18037.35000060185
h5,18037.35000574074
h5,18037.35001275463
h5,18037.35001428241
h5,18037.35001550926
h5,18037.350022488426
h5,18037.35002609954
h5,18037.350031365742
h5,18037.350036828702
h5,18037.35004215278
h5,18037.35004685185
h5,18037.350047962962
h5,18037.350052962964
h5,18037.350056967593
h5,18037.350063113427
h5,18037.350119699073
h5,18037.350125208333
h5,18037.350130358795
h5,18037.3501353125
h5,18037.35013986111
h5,18037.350140833332
h5,18037.350153483796
h5,18037.35015642361
h5,18037.35016240741
h5,18037.350166666667
h5,18037.350167847224
h5,18037.35017642361
h5,18037.350181087964
h5,18037.350192233796
h5,18037.350193136575
h5,18037.35019695602
h5,18037.3502009375
h5,18037.350205972223
h5,18037.350209398148
h5,18037.35021446759
h5,18037.350224050926
h5,18037.35022508102
h5,18037.35023074074
h5,18037.350233125
h5,18037.35023954861
h5,18037.350242962963
h5,18037.35024829861
h5,18037.350250752315
h5,18037.350256631944
h5,18037.35025763889
h5,18037.35025943287
h5,18037.350267048612
h5,18037.350269328705
h5,18037.350270543982
h5,18037.350276574074
h5,18037.35027855324
h5,18037.35028599537
h5,18037.35028787037
h5,18037.350288796297
h5,18037.350294664353
h5,18037.35029570602
h5,18037.35029664352
h5,18037.350303680556
h5,18037.35030521991
h5,18037.350312453706
h5,18037.350313425926
h5,18037.35031611111
h5,18037.35032232639
h5,18037.350327094908
h5,18037.350330914353
h5,18037.350335069445
h5,18037.350340428242
h5,18037.350341342593
h5,18037.350343888887
h5,18037.35035027778
h5,18037.350355474537
h5,18037.35036646991
h5,18037.35037170139
h5,18037.35037652778
h5,18037.350381921297
h5,18037.35038667824
h5,18037.35039226852
h5,18037.350397094906
h5,18037.350402164353
h5,18037.350407337963
h5,18037.350416597223
h5,18037.350423194446
h5,18037.350424305554
h5,18037.35042787037
h5,18037.350433055555
h5,18037.350434398148
h5,18037.35043576389
h5,18037.350457175926
h5,18037.350471238427
h5,18037.35047215278
h5,18037.350478715278
h5,18037.350497291667
h5,18037.35050097222
h5,18037.350507291667
h5,18037.350508263888
h5,18037.35050954861
h5,18037.350510833334
h5,18037.350517326387
h5,18037.350518657408
h5,18037.35051997685
h5,18037.350527083334
h5,18037.35053644676
h5,18037.35054789352
h5,18037.35055324074
h5,18037.35057017361
h5,18037.350575671295
h5,18037.35058033565
h5,18037.350591203704
h5,18037.35060354167
h5,18037.35060513889
h5,18037.350607569446
h5,18037.35060900463
h5,18037.350657083334
h5,18037.35065798611
h5,18037.35074590278
h5,18037.350746886576
h5,18037.350753287035
h5,18037.350754421295
h5,18037.35075959491
h5,18037.350760474535
h5,18037.35076769676
h5,18037.350770185185
h5,18037.350776828705
h5,18037.35077818287
h5,18037.350792916666
h5,18037.35079466435
h5,18037.350800844906
h5,18037.350806423612
h5,18037.350815324073
h5,18037.350816354166
h5,18037.350824386573
h5,18037.350830266205
h5,18037.350839166666
h5,18037.35084689815
h5,18037.350847939815
h5,18037.35085162037
h5,18037.350863726853
h5,18037.350868611113
h5,18037.350874074073
h5,18037.350878877314
h5,18037.350883738425
h5,18037.350884953703
h5,18037.35089011574
h5,18037.350897835648
h5,18037.350898715278
h5,18037.350902662038
h5,18037.350908854165
h5,18037.350917685184
h5,18037.350923310187
h5,18037.350929363427
h5,18037.3509415625
h5,18037.350959305557
h5,18037.350964502315
h5,18037.350975127316
h5,18037.35098579861
h5,18037.350991226853
h5,18037.350996307872
h5,18037.35100101852
h5,18037.351006921297
h5,18037.351012199073
h5,18037.35101729167
h5,18037.351022430557
h5,18037.351027708333
h5,18037.351045752315
h5,18037.35104974537
h5,18037.35105516204
h5,18037.35108193287
h5,18037.351087627314
h5,18037.351093506946
h5,18037.35109877315
h5,18037.35110375
h5,18037.351111747685
h5,18037.351112881945
h5,18037.351127372684
h5,18037.3511315625
h5,18037.35114130787
h5,18037.351145636574
h5,18037.35115226852
h5,18037.3511596875
h5,18037.351162256946
h5,18037.35116863426
h5,18037.351169525464
h5,18037.351175694446
h5,18037.35118221065
h5,18037.351183402778
h5,18037.3511884375
h5,18037.351192523147
h5,18037.351202199075
h5,18037.351213333335
h5,18037.35121431713
h5,18037.351222743055
h5,18037.35122585648
h5,18037.351232256944
h5,18037.351236840277
h5,18037.351242476852
h5,18037.351247141203
h5,18037.351258472223
h5,18037.35126945602
h5,18037.351274675926
h5,18037.351285104167
h5,18037.35129111111
h5,18037.351295381945
h5,18037.351301099538
h5,18037.351306041666
h5,18037.351310011574
h5,18037.351314918982
h5,18037.35131871528
h5,18037.351323819443
h5,18037.351332951388
h5,18037.351339259258
h5,18037.35134800926
h5,18037.351354351853
h5,18037.35136486111
h5,18037.351370173612
h5,18037.351375277776
h5,18037.351379895834
h5,18037.351384467594
h5,18037.351389606483
h5,18037.351395011574
h5,18037.351400347223
h5,18037.351405717593
h5,18037.35141114583
h5,18037.351416111112
h5,18037.351420787036
h5,18037.351425659723
h5,18037.351429756945
h5,18037.35143480324
h5,18037.351438622685
h5,18037.351444143518
h5,18037.35144763889
h5,18037.351453472224
h5,18037.35145684028
h5,18037.351462280094
h5,18037.351470497684
h5,18037.351473715276
h5,18037.35147931713
h5,18037.35148721065
h5,18037.351490810186
h5,18037.351496469906
h5,18037.351505902778
h5,18037.351511631943
h5,18037.351518310184
h5,18037.351559050927
h5,18037.351571041665
h5,18037.352182662038
h5,18037.352198310185
h5,18037.352205578703
h5,18037.352206574073
h5,18037.352216354167
h5,18037.352222569443
h5,18037.35222857639
h5,18037.352235023147
h5,18037.352244189817
h5,18037.35225107639
h5,18037.352257847222
h5,18037.35226857639
h5,18037.352274386572
h5,18037.352283703705
h5,18037.35229017361
h5,18037.352292685184
h5,18037.352293622684
h5,18037.352297175927
h5,18037.352302708332
h5,18037.352304988424
h5,18037.352306041666
h5,18037.35231361111
h5,18037.35231675926
h5,18037.352321886574
h5,18037.352326550925
h5,18037.352331400463
h5,18037.35233605324
h5,18037.3523459375
h5,18037.352346932872
h5,18037.352349849538
h5,18037.352371435187
h5,18037.35237728009
h5,18037.3523875
h5,18037.352392604167
h5,18037.352397280094
h5,18037.352401712964
h5,18037.352407337963
h5,18037.35241109954
h5,18037.352417731483
h5,18037.35242273148
h5,18037.352427789352
h5,18037.352432592594
h5,18037.35243775463
h5,18037.352447488425
h5,18037.352453125
h5,18037.352458958332
h5,18037.35246314815
h5,18037.352464050928
h5,18037.35246894676
h5,18037.352471886574
h5,18037.352472777777
h5,18037.352477997687
h5,18037.35247888889
h5,18037.35248101852
h5,18037.35248736111
h5,18037.352493055554
h5,18037.352498159722
h5,18037.352503391205
h5,18037.352507372685
h5,18037.352512233796
h5,18037.352515891205
h5,18037.352521805555
h5,18037.352530300926
h5,18037.35253375
h5,18037.35253462963
h5,18037.35254021991
h5,18037.352541770833
h5,18037.35254269676
h5,18037.352549618055
h5,18037.352551064814
h5,18037.352558032406
h5,18037.35256023148
h5,18037.352568668983
h5,18037.35257158565
h5,18037.352577314814
h5,18037.35258037037
h5,18037.35258601852
h5,18037.352586944446
h5,18037.352588900463
h5,18037.35259482639
h5,18037.352595752316
h5,18037.352603449075
h5,18037.352606527777
h5,18037.352611712962
h5,18037.352612743056
h5,18037.352614837964
h5,18037.352621921298
h5,18037.35262480324
h5,18037.35263034722
h5,18037.35263383102
h5,18037.352639131943
h5,18037.352640034722
h5,18037.35264125
h5,18037.352642256945
h5,18037.352648275464
h5,18037.352651863424
h5,18037.352658101852
h5,18037.352659016204
h5,18037.352660439814
h5,18037.352667395833
h5,18037.352674247686
h5,18037.35267644676
h5,18037.352683564815
h5,18037.352686643517
h5,18037.352691863427
h5,18037.35269275463
h5,18037.352695474536
h5,18037.352701435186
h5,18037.35270230324
h5,18037.35270480324
h5,18037.35271016204
h5,18037.352713449076
h5,18037.352719212962
h5,18037.352722604166
h5,18037.352728275462
h5,18037.352734236112
h5,18037.35274005787
h5,18037.35274900463
h5,18037.352749953705
h5,18037.352780324076
h5,18037.352844224537
h5,18037.35285466435
h5,18037.35286040509
h5,18037.352868217593
h5,18037.352869444443
h5,18037.352876354165
h5,18037.352877407408
h5,18037.352884074073
h5,18037.352887511573
h5,18037.35289226852
h5,18037.352895729167
h5,18037.352900555557
h5,18037.352901689814
h5,18037.352910648147
h5,18037.352916736112
h5,18037.352930497684
h5,18037.352935636573
h5,18037.35294519676
h5,18037.35295115741
h5,18037.35296210648
h5,18037.352966377315
h5,18037.352972152778
h5,18037.35298511574
h5,18037.352995393518
h5,18037.353000358795
h5,18037.353005138888
h5,18037.35302684028
h5,18037.353031423612
h5,18037.3530428125
h5,18037.353051944443
h5,18037.353062037037
h5,18037.35306732639
h5,18037.353076400464
h5,18037.353078125
h5,18037.35308394676
h5,18037.35309371528
h5,18037.353094791666
h5,18037.353100891203
h5,18037.35310445602
h5,18037.353110787037
h5,18037.353115983795
h5,18037.353125752314
h5,18037.35313579861
h5,18037.353140358795
h5,18037.353149756946
h5,18037.353159050926
h5,18037.35316443287
h5,18037.353174814816
h5,18037.35317925926
h5,18037.35318337963
h5,18037.353188159723
h5,18037.35319306713
h5,18037.353203275463
h5,18037.353214675924
h5,18037.353220578705
h5,18037.353225532406
h5,18037.353230648147
h5,18037.353235833332
h5,18037.353240208333
h5,18037.353246840277
h5,18037.353249641204
h5,18037.353256851853
h5,18037.35339857639
h5,18037.353404618054
h5,18037.353434305554
h5,18037.35344650463
h5,18037.353452650463
h5,18037.35345644676
h5,18037.35345991898
h5,18037.353463310184
h5,18037.353466967594
h5,18037.353473263887
h5,18037.353493275463
h5,18037.353500150464
h5,18037.35350721065
h5,18037.35351417824
h5,18037.353520069446
h5,18037.353520983797
h5,18037.353525625
h5,18037.353526643517
h5,18037.35353074074
h5,18037.353536261573
h5,18037.353539560187
h5,18037.353542453704
h5,18037.35354369213
h5,18037.353545555554
h5,18037.353548761574
h5,18037.35355287037
h5,18037.35355957176
h5,18037.353560983796
h5,18037.353567685186
h5,18037.353576597223
h5,18037.353623900464
h5,18037.353643437502
h5,18037.353648553242
h5,18037.35366559028
h5,18037.353669618056
h5,18037.353675833332
h5,18037.353677974537
h5,18037.353684907408
h5,18037.353688078703
h5,18037.353694247686
h5,18037.35370082176
h5,18037.35370837963
h5,18037.35371460648
h5,18037.353725046298
h5,18037.353730636572
h5,18037.353735439814
h5,18037.353757395835
h5,18037.353766226854
h5,18037.353843055556
h5,18037.35387482639
h5,18037.354541875
h5,18037.354551944445
h5,18037.354857743056
h5,18037.3548946875
h5,18037.35492494213
h5,18037.354968333333
h5,18037.354975914353
h5,18037.3550053125
h5,18037.35507746528
h5,18037.355085763887
h5,18037.35509792824
h5,18037.355126597224
h5,18037.355139664352
h5,18037.35515297454
h5,18037.35516065972
h5,18037.355175856483
h5,18037.355403912035
h5,18037.355407789353
h5,18037.355412395835
h5,18037.3554190625
h5,18037.35542113426
h5,18037.355427662038
h5,18037.355435416666
h5,18037.35543630787
h5,18037.35544321759
h5,18037.355455625
h5,18037.355475787037
h5,18037.355483645835
h5,18037.355487719906
h5,18037.35549315972
h5,18037.35551771991
h5,18037.35552607639
h5,18037.355528252316
h5,18037.35552914352
h5,18037.355593321758
h5,18037.355600127314
h5,18037.355641805556
h5,18037.355656261574
h5,18037.355662372684
h5,18037.355668553242
h5,18037.35567497685
h5,18037.355680844907
h5,18037.35569701389
h5,18037.355701238426
h5,18037.355729641204
h5,18037.35573408565
h5,18037.35576119213
h5,18037.355777488425
h5,18037.35579025463
h5,18037.355794363426
h5,18037.355815520834
h5,18037.35582097222
h5,18037.35585664352
h5,18037.355873252316
h5,18037.355882743057
h5,18037.355886967594
h5,18037.355892175925
h5,18037.355901909723
h5,18037.35591054398
h5,18037.355934664352
h5,18037.355949074074
h5,18037.355965011575
h5,18037.355970555556
h5,18037.355976354167
h5,18037.355987395833
h5,18037.355996840277
h5,18037.355999386575
h5,18037.356005717593
h5,18037.356008425926
h5,18037.35601528935
h5,18037.356019085648
h5,18037.35604091435
h5,18037.35604846065
h5,18037.356054178243
h5,18037.356057256944
h5,18037.356077847224
h5,18037.356089918983
h5,18037.356094166666
h5,18037.35613902778
h5,18037.356150069445
h5,18037.356155358797
h5,18037.356172916665
h5,18037.356211261573
h5,18037.35623633102
h5,18037.356247037038
h5,18037.356290300926
h6,18037.357392326387
h6,18037.35739773148
h6,18037.357402407408
h6,18037.357407997686
h6,18037.357423854166
h6,18037.357424930557
h6,18037.357488287038
h6,18037.35749390046
h6,18037.357498935184
h6,18037.3575040625
h6,18037.35750929398
h6,18037.357514560186
h6,18037.357520023146
h6,18037.35752409722
h6,18037.357530208334
h6,18037.357531180554
h6,18037.357537002314
h6,18037.357538969907
h6,18037.35758576389
h6,18037.357594016205
h6,18037.3576078125
h6,18037.357608923612
h6,18037.35761903935
h6,18037.357631122686
h6,18037.357632129628
h6,18037.357635636574
h6,18037.357641967592
h6,18037.357643020834
h6,18037.357643958334
h6,18037.357650300924
h6,18037.357651388887
h6,18037.357658796296
h6,18037.357665983796
h6,18037.357672534723
h6,18037.357677384258
h6,18037.357682094906
h6,18037.357686944444
h6,18037.357696944444
h6,18037.357703402777
h6,18037.357710659722
h6,18037.357711979166
h6,18037.357718935185
h6,18037.35771986111
h6,18037.35772488426
h6,18037.357726041668
h6,18037.35772954861
h6,18037.35773400463
h6,18037.357743229168
h6,18037.357750381943
h6,18037.357752766202
h6,18037.357758969905
h6,18037.357762199073
h6,18037.3577678125
h6,18037.357775821758
h6,18037.357777256944
h6,18037.357778182868
h6,18037.357779074075
h6,18037.357780520833
h6,18037.35778574074
h6,18037.357789108795
h6,18037.35779409722
h6,18037.357798541667
h6,18037.35780400463
h6,18037.357807546297
h6,18037.357813738425
h6,18037.357823645834
h6,18037.357829282406
h6,18037.357835613424
h6,18037.357838877313
h6,18037.3578449537
h6,18037.357846041665
h6,18037.35785238426
h6,18037.357853576388
h6,18037.357862650464
h6,18037.357867766204
h6,18037.357872002314
h6,18037.357876979167
h6,18037.35788208333
h6,18037.357886898146
h6,18037.357892233795
h6,18037.35789761574
h6,18037.35790134259
h6,18037.357913576387
h6,18037.357918414353
h6,18037.357923993055
h6,18037.35792849537
h6,18037.357934560183
h6,18037.357939502315
h6,18037.357944143518
h6,18037.35796130787
h6,18037.357962754628
h6,18037.35796619213
h6,18037.35797310185
h6,18037.357979305554
h6,18037.357985034723
h6,18037.357989247685
h6,18037.35799427083
h6,18037.357997453702
h6,18037.358002916666
h6,18037.358004074074
h6,18037.35801077546
h6,18037.35801164352
h6,18037.35801515046
h6,18037.35802224537
h6,18037.358023136574
h6,18037.358030821757
