depth,origin_time,swarm_number
316.125,2019-05-21T08:20:38.567500Z,1
317.875,2019-05-21T08:20:39.011500Z,1
315.25,2019-05-21T08:20:41.102000Z,1
310.875,2019-05-21T08:20:41.719500Z,1
317.875,2019-05-21T08:20:42.326500Z,1
315.25,2019-05-21T08:20:43.532000Z,1
308.25,2019-05-21T08:20:44.069000Z,1
317.875,2019-05-21T08:20:45.744500Z,1
317.875,2019-05-21T08:20:46.315500Z,1
318.75,2019-05-21T08:20:46.865000Z,1
317.875,2019-05-21T08:20:47.710500Z,1
317.0,2019-05-21T08:20:48.330000Z,1
316.125,2019-05-21T08:20:49.438500Z,1
318.75,2019-05-21T08:20:50.670000Z,1
310.875,2019-05-21T08:20:51.113500Z,1
313.5,2019-05-21T08:20:51.641000Z,1
309.125,2019-05-21T08:20:52.019500Z,1
318.75,2019-05-21T08:20:53.447000Z,1
317.875,2019-05-21T08:20:54.316500Z,1
317.875,2019-05-21T08:20:54.746500Z,1
310.875,2019-05-21T08:20:55.125500Z,1
733.5,2019-05-21T08:20:55.705000Z,1
318.75,2019-05-21T08:20:57.751000Z,1
318.75,2019-05-21T08:20:58.970000Z,1
317.0,2019-05-21T08:20:59.506000Z,1
231.25,2019-05-21T08:20:59.980000Z,1
728.25,2019-05-21T08:21:00.039000Z,1
321.375,2019-05-21T08:21:01.306500Z,1
318.75,2019-05-21T08:21:01.693000Z,1
319.625,2019-05-21T08:21:02.951500Z,1
312.625,2019-05-21T08:21:03.370500Z,1
320.5,2019-05-21T08:21:04.124000Z,1
319.625,2019-05-21T08:21:04.782500Z,1
728.25,2019-05-21T08:21:05.170000Z,1
319.625,2019-05-21T08:21:06.005500Z,1
311.75,2019-05-21T08:21:06.679000Z,1
319.625,2019-05-21T08:21:09.165500Z,1
728.25,2019-05-21T08:21:10.543000Z,1
317.0,2019-05-21T08:21:14.815000Z,1
306.5,2019-05-21T08:21:16.831000Z,1
314.375,2019-05-21T08:21:17.520500Z,1
731.75,2019-05-21T08:22:07.292000Z,1
309.125,2019-05-21T08:22:08.473500Z,1
321.375,2019-05-21T08:22:30.488500Z,1
330.125,2019-05-21T08:23:55.430500Z,1
329.25,2019-05-21T08:23:56.340000Z,1
324.875,2019-05-21T08:23:57.817500Z,1
326.625,2019-05-21T08:23:58.717500Z,1
324.0,2019-05-21T08:23:59.178000Z,1
329.25,2019-05-21T08:23:59.696000Z,1
329.25,2019-05-21T08:24:00.480000Z,1
329.25,2019-05-21T08:24:01.931000Z,1
310.0,2019-05-21T08:24:02.210000Z,1
327.5,2019-05-21T08:24:03.169000Z,1
330.125,2019-05-21T08:24:03.627500Z,1
328.375,2019-05-21T08:24:04.033500Z,1
329.25,2019-05-21T08:24:05.435000Z,1
328.375,2019-05-21T08:24:10.798500Z,1
327.5,2019-05-21T08:24:11.243000Z,1
330.125,2019-05-21T08:24:11.676500Z,1
330.125,2019-05-21T08:24:12.067500Z,1
330.125,2019-05-21T08:24:13.247500Z,1
316.125,2019-05-21T08:24:14.011500Z,1
333.625,2019-05-21T08:24:15.630500Z,1
328.375,2019-05-21T08:24:16.597500Z,1
330.125,2019-05-21T08:24:17.002500Z,1
310.875,2019-05-21T08:24:17.751500Z,1
310.875,2019-05-21T08:24:18.050500Z,1
331.0,2019-05-21T08:24:19.345000Z,1
330.125,2019-05-21T08:24:19.922500Z,1
330.125,2019-05-21T08:24:20.684500Z,1
330.125,2019-05-21T08:24:20.976500Z,1
331.0,2019-05-21T08:24:21.440000Z,1
331.0,2019-05-21T08:24:22.160000Z,1
330.125,2019-05-21T08:24:22.401500Z,1
331.0,2019-05-21T08:24:23.060000Z,1
331.0,2019-05-21T08:24:23.883000Z,1
331.0,2019-05-21T08:24:24.697000Z,1
331.0,2019-05-21T08:24:26.217000Z,1
331.0,2019-05-21T08:24:26.980000Z,1
331.0,2019-05-21T08:24:27.834000Z,1
731.75,2019-05-21T08:24:27.937000Z,1
331.0,2019-05-21T08:24:29.399000Z,1
331.0,2019-05-21T08:24:29.696000Z,1
331.0,2019-05-21T08:24:30.241000Z,1
328.375,2019-05-21T08:24:30.690500Z,1
329.25,2019-05-21T08:24:31.651000Z,1
328.375,2019-05-21T08:24:32.507500Z,1
331.0,2019-05-21T08:24:32.976000Z,1
329.25,2019-05-21T08:24:33.395000Z,1
330.125,2019-05-21T08:24:33.873500Z,1
329.25,2019-05-21T08:24:34.297000Z,1
326.625,2019-05-21T08:24:34.725500Z,1
217.25,2019-05-21T08:24:35.164000Z,1
331.875,2019-05-21T08:24:35.980500Z,1
331.0,2019-05-21T08:24:36.550000Z,1
330.125,2019-05-21T08:24:36.951500Z,1
331.875,2019-05-21T08:24:37.402500Z,1
333.625,2019-05-21T08:24:39.485500Z,1
328.375,2019-05-21T08:24:40.701500Z,1
330.125,2019-05-21T08:24:41.333500Z,1
331.875,2019-05-21T08:24:42.948500Z,1
331.875,2019-05-21T08:24:43.268500Z,1
331.875,2019-05-21T08:24:43.814500Z,1
310.875,2019-05-21T08:24:43.981500Z,1
331.875,2019-05-21T08:24:44.681500Z,1
333.625,2019-05-21T08:24:46.334500Z,1
332.75,2019-05-21T08:24:47.322000Z,1
227.75,2019-05-21T08:24:49.223000Z,1
332.75,2019-05-21T08:24:49.722000Z,1
331.0,2019-05-21T08:24:51.067000Z,1
332.75,2019-05-21T08:24:52.132000Z,1
333.625,2019-05-21T08:24:56.755500Z,1
333.625,2019-05-21T08:25:04.431500Z,1
333.625,2019-05-21T08:25:05.069500Z,1
332.75,2019-05-21T08:25:06.313000Z,1
333.625,2019-05-21T08:25:07.103500Z,1
333.625,2019-05-21T08:25:08.490500Z,1
333.625,2019-05-21T08:25:09.176500Z,1
333.625,2019-05-21T08:25:09.660500Z,1
331.0,2019-05-21T08:25:11.710000Z,1
338.0,2019-05-21T08:25:12.485000Z,1
334.5,2019-05-21T08:25:13.157000Z,1
334.5,2019-05-21T08:25:14.608000Z,1
333.625,2019-05-21T08:25:15.020500Z,1
333.625,2019-05-21T08:25:16.338500Z,1
334.5,2019-05-21T08:25:17.556000Z,1
330.125,2019-05-21T08:25:18.507500Z,1
333.625,2019-05-21T08:25:20.280500Z,1
331.875,2019-05-21T08:25:22.859500Z,1
340.625,2019-05-21T08:25:23.311500Z,1
335.375,2019-05-21T08:25:24.231500Z,1
335.375,2019-05-21T08:25:25.614500Z,1
334.5,2019-05-21T08:25:26.066000Z,1
335.375,2019-05-21T08:25:26.472500Z,1
334.5,2019-05-21T08:25:27.439000Z,1
329.25,2019-05-21T08:25:27.882000Z,1
330.125,2019-05-21T08:25:28.321500Z,1
334.5,2019-05-21T08:25:28.779000Z,1
334.5,2019-05-21T08:25:30.332000Z,1
334.5,2019-05-21T08:25:31.141000Z,1
332.75,2019-05-21T08:25:33.465000Z,1
334.5,2019-05-21T08:25:33.954000Z,1
335.375,2019-05-21T08:25:34.463500Z,1
731.75,2019-05-21T08:25:35.040000Z,1
334.5,2019-05-21T08:25:36.038000Z,1
334.5,2019-05-21T08:25:37.388000Z,1
338.0,2019-05-21T08:25:37.738000Z,1
335.375,2019-05-21T08:25:38.961500Z,1
336.25,2019-05-21T08:25:40.173000Z,1
335.375,2019-05-21T08:25:40.954500Z,1
335.375,2019-05-21T08:25:41.558500Z,1
338.0,2019-05-21T08:25:42.126000Z,1
335.375,2019-05-21T08:25:42.665500Z,1
335.375,2019-05-21T08:25:43.016500Z,1
335.375,2019-05-21T08:25:43.852500Z,1
335.375,2019-05-21T08:25:44.813500Z,1
336.25,2019-05-21T08:25:45.627000Z,1
338.875,2019-05-21T08:25:46.842500Z,1
335.375,2019-05-21T08:25:47.334500Z,1
336.25,2019-05-21T08:25:47.735000Z,1
336.25,2019-05-21T08:25:49.659000Z,1
336.25,2019-05-21T08:25:50.116000Z,1
336.25,2019-05-21T08:25:51.534000Z,1
336.25,2019-05-21T08:25:52.399000Z,1
336.25,2019-05-21T08:25:52.826000Z,1
336.25,2019-05-21T08:25:53.167000Z,1
336.25,2019-05-21T08:25:53.587000Z,1
336.25,2019-05-21T08:25:55.151000Z,1
336.25,2019-05-21T08:25:55.693000Z,1
337.125,2019-05-21T08:25:56.449500Z,1
336.25,2019-05-21T08:25:57.000000Z,1
310.875,2019-05-21T08:25:58.339500Z,1
337.125,2019-05-21T08:25:59.206500Z,1
334.5,2019-05-21T08:25:59.593000Z,1
333.625,2019-05-21T08:26:01.897500Z,1
335.375,2019-05-21T08:26:03.951500Z,1
337.125,2019-05-21T08:26:04.280500Z,1
337.125,2019-05-21T08:26:04.757500Z,1
337.125,2019-05-21T08:26:05.550500Z,1
337.125,2019-05-21T08:26:06.322500Z,1
337.125,2019-05-21T08:26:07.032500Z,1
728.25,2019-05-21T08:26:07.009000Z,1
337.125,2019-05-21T08:26:08.476500Z,1
337.125,2019-05-21T08:26:08.789500Z,1
337.125,2019-05-21T08:26:10.078500Z,1
310.875,2019-05-21T08:26:10.544500Z,1
337.125,2019-05-21T08:26:11.165500Z,1
338.0,2019-05-21T08:26:14.683000Z,1
340.625,2019-05-21T08:27:09.915500Z,1
340.625,2019-05-21T08:27:10.541500Z,1
340.625,2019-05-21T08:27:12.002500Z,1
728.25,2019-05-21T08:27:12.229000Z,1
338.0,2019-05-21T08:27:13.087000Z,1
339.75,2019-05-21T08:27:14.471000Z,1
342.375,2019-05-21T08:27:15.058500Z,1
341.5,2019-05-21T08:27:16.478000Z,1
343.25,2019-05-21T08:27:18.070000Z,1
341.5,2019-05-21T08:27:18.457000Z,1
341.5,2019-05-21T08:27:18.933000Z,1
341.5,2019-05-21T08:27:19.872000Z,1
334.5,2019-05-21T08:27:20.996000Z,1
341.5,2019-05-21T08:27:21.412000Z,1
345.0,2019-05-21T08:27:21.810000Z,1
341.5,2019-05-21T08:27:22.670000Z,1
341.5,2019-05-21T08:27:23.006000Z,1
345.875,2019-05-21T08:27:25.359500Z,1
341.5,2019-05-21T08:27:26.236000Z,1
341.5,2019-05-21T08:27:26.700000Z,1
342.375,2019-05-21T08:27:27.470500Z,1
342.375,2019-05-21T08:27:27.972500Z,1
341.5,2019-05-21T08:27:28.298000Z,1
340.625,2019-05-21T08:27:29.302500Z,1
341.5,2019-05-21T08:27:30.157000Z,1
339.75,2019-05-21T08:27:30.598000Z,1
339.75,2019-05-21T08:27:31.444000Z,1
342.375,2019-05-21T08:27:31.928500Z,1
342.375,2019-05-21T08:27:32.434500Z,1
342.375,2019-05-21T08:27:32.793500Z,1
342.375,2019-05-21T08:27:33.297500Z,1
342.375,2019-05-21T08:27:34.077500Z,1
345.875,2019-05-21T08:27:35.377500Z,1
342.375,2019-05-21T08:27:35.818500Z,1
342.375,2019-05-21T08:27:36.605500Z,1
342.375,2019-05-21T08:27:37.035500Z,1
342.375,2019-05-21T08:27:37.854500Z,1
343.25,2019-05-21T08:27:39.453000Z,1
462.25,2019-05-21T08:27:40.188000Z,1
343.25,2019-05-21T08:27:40.994000Z,1
343.25,2019-05-21T08:27:41.904000Z,1
343.25,2019-05-21T08:27:43.410000Z,1
343.25,2019-05-21T08:27:44.173000Z,1
342.375,2019-05-21T08:27:44.916500Z,1
343.25,2019-05-21T08:27:45.632000Z,1
343.25,2019-05-21T08:27:46.512000Z,1
343.25,2019-05-21T08:27:47.242000Z,1
343.25,2019-05-21T08:27:48.001000Z,1
343.25,2019-05-21T08:27:49.640000Z,1
343.25,2019-05-21T08:27:49.769000Z,1
343.25,2019-05-21T08:27:50.443000Z,1
344.125,2019-05-21T08:27:51.032500Z,1
343.25,2019-05-21T08:27:51.838000Z,1
343.25,2019-05-21T08:27:52.557000Z,1
343.25,2019-05-21T08:27:53.382000Z,1
344.125,2019-05-21T08:27:54.915500Z,1
343.25,2019-05-21T08:27:56.719000Z,1
343.25,2019-05-21T08:27:57.491000Z,1
345.0,2019-05-21T08:28:05.718000Z,1
345.0,2019-05-21T08:28:06.620000Z,1
345.0,2019-05-21T08:28:07.112000Z,1
344.125,2019-05-21T08:28:07.793500Z,1
344.125,2019-05-21T08:28:08.496500Z,1
345.0,2019-05-21T08:28:09.161000Z,1
310.875,2019-05-21T08:28:10.564500Z,1
345.0,2019-05-21T08:28:11.459000Z,1
345.0,2019-05-21T08:28:13.172000Z,1
340.625,2019-05-21T08:28:14.444500Z,1
345.0,2019-05-21T08:28:14.957000Z,1
345.0,2019-05-21T08:28:19.208000Z,1
345.875,2019-05-21T08:28:21.489500Z,1
345.875,2019-05-21T08:28:22.874500Z,1
345.875,2019-05-21T08:28:26.428500Z,1
345.875,2019-05-21T08:28:27.272500Z,1
345.875,2019-05-21T08:28:27.892500Z,1
345.875,2019-05-21T08:28:34.281500Z,1
345.875,2019-05-21T08:28:35.020500Z,1
345.875,2019-05-21T08:28:35.856500Z,1
346.75,2019-05-21T08:28:36.735000Z,1
345.875,2019-05-21T08:28:38.233500Z,1
315.25,2019-05-21T08:28:38.640000Z,1
345.875,2019-05-21T08:28:39.105500Z,1
348.5,2019-05-21T08:28:39.539000Z,1
346.75,2019-05-21T08:28:40.743000Z,1
347.625,2019-05-21T08:28:56.698500Z,1
347.625,2019-05-21T08:28:58.283500Z,1
347.625,2019-05-21T08:29:01.791500Z,1
346.75,2019-05-21T08:29:02.997000Z,1
347.625,2019-05-21T08:29:04.106500Z,1
348.5,2019-05-21T08:29:04.585000Z,1
348.5,2019-05-21T08:29:05.504000Z,1
348.5,2019-05-21T08:29:07.518000Z,1
348.5,2019-05-21T08:29:08.221000Z,1
348.5,2019-05-21T08:29:08.989000Z,1
348.5,2019-05-21T08:29:15.208000Z,1
349.375,2019-05-21T08:29:16.676500Z,1
348.5,2019-05-21T08:29:17.563000Z,1
348.5,2019-05-21T08:29:18.347000Z,1
348.5,2019-05-21T08:29:19.724000Z,1
350.25,2019-05-21T08:29:20.912000Z,1
350.25,2019-05-21T08:29:22.297000Z,1
351.125,2019-05-21T08:29:22.704500Z,1
352.875,2019-05-21T08:30:32.383500Z,1
359.875,2019-05-21T08:31:05.468500Z,1
355.5,2019-05-21T08:31:09.878000Z,1
355.5,2019-05-21T08:31:12.418000Z,1
356.375,2019-05-21T08:31:19.358500Z,1
357.25,2019-05-21T08:31:22.862000Z,1
354.625,2019-05-21T08:31:24.018500Z,1
356.375,2019-05-21T08:31:25.168500Z,1
356.375,2019-05-21T08:31:25.831500Z,1
356.375,2019-05-21T08:31:27.151500Z,1
359.0,2019-05-21T08:31:46.853000Z,1
357.25,2019-05-21T08:31:47.189000Z,1
357.25,2019-05-21T08:31:48.163000Z,1
357.25,2019-05-21T08:31:49.576000Z,1
358.125,2019-05-21T08:31:50.248500Z,1
361.625,2019-05-21T08:31:53.052500Z,1
358.125,2019-05-21T08:31:54.093500Z,1
371.25,2019-05-21T08:31:54.430000Z,1
359.0,2019-05-21T08:31:56.682000Z,1
422.0,2019-05-21T08:31:57.482000Z,1
358.125,2019-05-21T08:32:03.209500Z,1
358.125,2019-05-21T08:32:03.805500Z,1
366.0,2019-05-21T08:32:07.395000Z,1
358.125,2019-05-21T08:32:08.653500Z,1
359.0,2019-05-21T08:32:09.182000Z,1
359.0,2019-05-21T08:32:09.716000Z,1
359.0,2019-05-21T08:32:10.771000Z,1
359.0,2019-05-21T08:32:12.169000Z,1
359.0,2019-05-21T08:32:14.995000Z,1
360.75,2019-05-21T08:32:15.366000Z,1
359.0,2019-05-21T08:32:17.721000Z,1
359.875,2019-05-21T08:32:19.126500Z,1
359.875,2019-05-21T08:32:20.576500Z,1
355.5,2019-05-21T08:32:22.891000Z,1
359.875,2019-05-21T08:32:25.965500Z,1
359.875,2019-05-21T08:32:27.397500Z,1
351.125,2019-05-21T08:32:28.224500Z,1
360.75,2019-05-21T08:32:28.586000Z,1
361.625,2019-05-21T08:32:29.026500Z,1
366.875,2019-05-21T08:32:29.846500Z,1
359.875,2019-05-21T08:32:30.622500Z,1
366.875,2019-05-21T08:32:32.694500Z,1
357.25,2019-05-21T08:32:33.956000Z,1
362.5,2019-05-21T08:32:35.296000Z,1
361.625,2019-05-21T08:32:35.806500Z,1
362.5,2019-05-21T08:32:36.306000Z,1
360.75,2019-05-21T08:32:37.261000Z,1
360.75,2019-05-21T08:32:38.077000Z,1
360.75,2019-05-21T08:32:38.844000Z,1
359.875,2019-05-21T08:32:39.672500Z,1
360.75,2019-05-21T08:32:39.999000Z,1
360.75,2019-05-21T08:32:41.884000Z,1
360.75,2019-05-21T08:32:42.537000Z,1
369.5,2019-05-21T08:32:45.063000Z,1
361.625,2019-05-21T08:32:46.118500Z,1
361.625,2019-05-21T08:32:46.484500Z,1
361.625,2019-05-21T08:32:50.345500Z,1
361.625,2019-05-21T08:32:51.278500Z,1
361.625,2019-05-21T08:32:51.771500Z,1
361.625,2019-05-21T08:32:53.288500Z,1
363.375,2019-05-21T08:32:56.597500Z,1
361.625,2019-05-21T08:32:58.754500Z,1
362.5,2019-05-21T08:32:59.687000Z,1
367.75,2019-05-21T08:34:39.128000Z,1
368.625,2019-05-21T08:34:41.382500Z,1
367.75,2019-05-21T08:34:46.951000Z,1
368.625,2019-05-21T08:34:47.436500Z,1
368.625,2019-05-21T08:34:47.870500Z,1
359.875,2019-05-21T08:34:48.321500Z,1
380.0,2019-05-21T08:34:48.752000Z,1
369.5,2019-05-21T08:34:49.222000Z,1
368.625,2019-05-21T08:34:49.695500Z,1
371.25,2019-05-21T08:34:50.566000Z,1
367.75,2019-05-21T08:34:51.161000Z,1
370.375,2019-05-21T08:34:56.085500Z,1
370.375,2019-05-21T08:34:59.293500Z,1
368.625,2019-05-21T08:34:59.681500Z,1
368.625,2019-05-21T08:35:00.228500Z,1
371.25,2019-05-21T08:35:01.654000Z,1
368.625,2019-05-21T08:35:02.304500Z,1
369.5,2019-05-21T08:35:03.698000Z,1
368.625,2019-05-21T08:35:04.981500Z,1
370.375,2019-05-21T08:35:07.394500Z,1
369.5,2019-05-21T08:35:07.798000Z,1
369.5,2019-05-21T08:35:08.183000Z,1
369.5,2019-05-21T08:35:08.980000Z,1
369.5,2019-05-21T08:35:09.598000Z,1
369.5,2019-05-21T08:35:10.338000Z,1
369.5,2019-05-21T08:35:11.104000Z,1
371.25,2019-05-21T08:35:12.649000Z,1
369.5,2019-05-21T08:35:13.375000Z,1
370.375,2019-05-21T08:35:14.228500Z,1
372.125,2019-05-21T08:35:15.918500Z,1
371.25,2019-05-21T08:35:16.398000Z,1
369.5,2019-05-21T08:35:16.959000Z,1
369.5,2019-05-21T08:35:17.769000Z,1
369.5,2019-05-21T08:35:18.411000Z,1
373.0,2019-05-21T08:35:19.271000Z,1
370.375,2019-05-21T08:35:19.739500Z,1
371.25,2019-05-21T08:35:20.530000Z,1
373.875,2019-05-21T08:35:21.388500Z,1
370.375,2019-05-21T08:35:21.827500Z,1
370.375,2019-05-21T08:35:22.318500Z,1
372.125,2019-05-21T08:35:23.677500Z,1
366.875,2019-05-21T08:35:24.111500Z,1
372.125,2019-05-21T08:35:24.982500Z,1
370.375,2019-05-21T08:35:26.336500Z,1
370.375,2019-05-21T08:35:27.808500Z,1
370.375,2019-05-21T08:35:28.798500Z,1
376.5,2019-05-21T08:35:29.367000Z,1
995.125,2019-05-21T08:35:29.432500Z,1
373.0,2019-05-21T08:35:30.230000Z,1
372.125,2019-05-21T08:35:30.941500Z,1
370.375,2019-05-21T08:35:31.416500Z,1
372.125,2019-05-21T08:35:32.094500Z,1
378.25,2019-05-21T08:35:33.076000Z,1
371.25,2019-05-21T08:35:33.825000Z,1
372.125,2019-05-21T08:35:35.718500Z,1
370.375,2019-05-21T08:35:36.984500Z,1
371.25,2019-05-21T08:35:38.692000Z,1
373.875,2019-05-21T08:35:39.191500Z,1
371.25,2019-05-21T08:35:39.479000Z,1
372.125,2019-05-21T08:35:40.346500Z,1
374.75,2019-05-21T08:35:40.820000Z,1
371.25,2019-05-21T08:35:42.167000Z,1
371.25,2019-05-21T08:35:46.850000Z,1
372.125,2019-05-21T08:35:47.695500Z,1
371.25,2019-05-21T08:35:48.213000Z,1
372.125,2019-05-21T08:35:48.710500Z,1
371.25,2019-05-21T08:35:49.707000Z,1
372.125,2019-05-21T08:35:50.282500Z,1
372.125,2019-05-21T08:35:51.161500Z,1
373.875,2019-05-21T08:35:52.373500Z,1
372.125,2019-05-21T08:35:53.305500Z,1
373.875,2019-05-21T08:35:53.809500Z,1
373.875,2019-05-21T08:35:54.306500Z,1
372.125,2019-05-21T08:35:54.644500Z,1
372.125,2019-05-21T08:35:55.511500Z,1
373.875,2019-05-21T08:35:55.962500Z,1
373.0,2019-05-21T08:35:58.039000Z,1
373.875,2019-05-21T08:35:58.399500Z,1
373.875,2019-05-21T08:35:58.821500Z,1
368.625,2019-05-21T08:35:59.675500Z,1
373.0,2019-05-21T08:36:00.123000Z,1
366.0,2019-05-21T08:36:00.564000Z,1
372.125,2019-05-21T08:36:01.032500Z,1
373.875,2019-05-21T08:36:01.781500Z,1
372.125,2019-05-21T08:36:04.118500Z,1
373.875,2019-05-21T08:36:04.503500Z,1
374.75,2019-05-21T08:36:06.149000Z,1
373.0,2019-05-21T08:36:06.641000Z,1
373.0,2019-05-21T08:36:07.064000Z,1
379.125,2019-05-21T08:36:07.926500Z,1
171.75,2019-05-21T08:36:09.009000Z,1
373.0,2019-05-21T08:36:09.741000Z,1
989.875,2019-05-21T08:36:10.153500Z,1
352.0,2019-05-21T08:36:11.244000Z,1
374.75,2019-05-21T08:36:11.433000Z,1
373.875,2019-05-21T08:36:12.204500Z,1
378.25,2019-05-21T08:36:12.536000Z,1
373.0,2019-05-21T08:36:13.801000Z,1
380.0,2019-05-21T08:36:15.323000Z,1
373.875,2019-05-21T08:36:17.853500Z,1
373.875,2019-05-21T08:36:18.644500Z,1
373.875,2019-05-21T08:36:20.405500Z,1
373.875,2019-05-21T08:36:20.990500Z,1
373.875,2019-05-21T08:36:22.022500Z,1
374.75,2019-05-21T08:36:22.819000Z,1
997.75,2019-05-21T08:36:23.841000Z,1
374.75,2019-05-21T08:36:24.659000Z,1
373.875,2019-05-21T08:36:25.418500Z,1
374.75,2019-05-21T08:36:26.247000Z,1
379.125,2019-05-21T08:36:26.700500Z,1
372.125,2019-05-21T08:36:27.146500Z,1
373.875,2019-05-21T08:36:28.498500Z,1
374.75,2019-05-21T08:36:29.773000Z,1
374.75,2019-05-21T08:36:30.327000Z,1
374.75,2019-05-21T08:36:30.940000Z,1
374.75,2019-05-21T08:36:31.754000Z,1
379.125,2019-05-21T08:36:32.104500Z,1
374.75,2019-05-21T08:36:33.904000Z,1
376.5,2019-05-21T08:36:34.617000Z,1
374.75,2019-05-21T08:36:35.395000Z,1
380.875,2019-05-21T08:36:35.710500Z,1
375.625,2019-05-21T08:36:36.266500Z,1
273.25,2019-05-21T08:36:36.898000Z,1
374.75,2019-05-21T08:36:38.775000Z,1
376.5,2019-05-21T08:36:39.557000Z,1
375.625,2019-05-21T08:36:40.159500Z,1
375.625,2019-05-21T08:36:41.792500Z,1
417.625,2019-05-21T08:36:42.418500Z,1
607.5,2019-05-21T08:36:43.177000Z,1
989.875,2019-05-21T08:36:43.722500Z,1
376.5,2019-05-21T08:36:44.593000Z,1
382.625,2019-05-21T08:36:45.448500Z,1
375.625,2019-05-21T08:36:46.272500Z,1
375.625,2019-05-21T08:36:47.575500Z,1
375.625,2019-05-21T08:36:48.391500Z,1
375.625,2019-05-21T08:36:49.331500Z,1
375.625,2019-05-21T08:36:49.428500Z,1
375.625,2019-05-21T08:36:50.108500Z,1
377.375,2019-05-21T08:36:50.818500Z,1
376.5,2019-05-21T08:36:52.078000Z,1
377.375,2019-05-21T08:36:52.494500Z,1
1039.75,2019-05-21T08:36:52.437000Z,1
375.625,2019-05-21T08:36:55.301500Z,1
1092.25,2019-05-21T08:36:56.069000Z,1
376.5,2019-05-21T08:37:02.730000Z,1
372.125,2019-05-21T08:37:03.469500Z,1
383.5,2019-05-21T08:37:03.914000Z,1
377.375,2019-05-21T08:37:04.396500Z,1
299.5,2019-05-21T08:37:04.819000Z,1
377.375,2019-05-21T08:37:06.050500Z,1
379.125,2019-05-21T08:37:06.657500Z,1
376.5,2019-05-21T08:37:07.401000Z,1
377.375,2019-05-21T08:37:07.899500Z,1
377.375,2019-05-21T08:37:08.726500Z,1
384.375,2019-05-21T08:37:10.288500Z,1
377.375,2019-05-21T08:37:11.832500Z,1
376.5,2019-05-21T08:37:12.627000Z,1
379.125,2019-05-21T08:37:13.426500Z,1
377.375,2019-05-21T08:37:14.166500Z,1
310.875,2019-05-21T08:37:15.811500Z,1
396.625,2019-05-21T08:37:17.058500Z,1
359.875,2019-05-21T08:37:18.312500Z,1
377.375,2019-05-21T08:37:19.191500Z,1
377.375,2019-05-21T08:37:20.017500Z,1
378.25,2019-05-21T08:37:20.799000Z,1
378.25,2019-05-21T08:37:21.592000Z,1
377.375,2019-05-21T08:37:22.423500Z,1
378.25,2019-05-21T08:37:23.906000Z,1
380.875,2019-05-21T08:37:25.534500Z,1
380.0,2019-05-21T08:37:27.162000Z,1
378.25,2019-05-21T08:37:27.975000Z,1
359.875,2019-05-21T08:37:28.148500Z,1
378.25,2019-05-21T08:37:28.665000Z,1
380.0,2019-05-21T08:37:30.114000Z,1
378.25,2019-05-21T08:37:30.686000Z,1
379.125,2019-05-21T08:37:32.110500Z,1
380.875,2019-05-21T08:37:32.898500Z,1
375.625,2019-05-21T08:37:38.200500Z,1
394.0,2019-05-21T08:37:39.825000Z,1
379.125,2019-05-21T08:37:40.680500Z,1
379.125,2019-05-21T08:37:41.399500Z,1
377.375,2019-05-21T08:37:42.202500Z,1
377.375,2019-05-21T08:37:42.935500Z,1
380.875,2019-05-21T08:37:45.145500Z,1
382.625,2019-05-21T08:37:46.245500Z,1
377.375,2019-05-21T08:37:46.851500Z,1
379.125,2019-05-21T08:37:48.472500Z,1
377.375,2019-05-21T08:37:49.325500Z,1
168.25,2019-07-07T08:46:58.424999Z,2
168.25,2019-07-07T08:48:22.774999Z,2
168.25,2019-07-07T08:48:28.598999Z,2
170.0,2019-07-07T08:48:38.554999Z,2
170.0,2019-07-07T08:48:48.762999Z,2
170.0,2019-07-07T08:57:34.480999Z,2
205.0,2019-07-07T09:00:05.701999Z,2
170.0,2019-07-07T09:00:42.826999Z,2
205.0,2019-07-07T09:00:54.500999Z,2
205.0,2019-07-07T09:01:03.315999Z,2
179.625,2019-07-07T09:01:07.065499Z,2
170.0,2019-07-07T09:01:07.796999Z,2
168.25,2019-07-07T09:01:08.306999Z,2
170.0,2019-07-07T09:01:08.765999Z,2
205.0,2019-07-07T09:01:41.860999Z,2
170.0,2019-07-07T09:02:24.347999Z,2
177.0,2019-07-07T09:02:32.187999Z,2
177.875,2019-07-07T09:02:34.541499Z,2
181.375,2019-07-07T09:03:02.783499Z,2
170.875,2019-07-07T09:03:16.514499Z,2
183.125,2019-07-07T09:03:19.500499Z,2
170.0,2019-07-07T09:03:20.787999Z,2
177.0,2019-07-07T09:03:24.086999Z,2
205.0,2019-07-07T09:03:26.862999Z,2
205.0,2019-07-07T09:03:29.395999Z,2
172.625,2019-07-07T09:03:29.875499Z,2
184.0,2019-07-07T09:03:37.511999Z,2
184.0,2019-07-07T09:03:38.521999Z,2
185.75,2019-07-07T09:03:41.806999Z,2
179.625,2019-07-07T09:03:44.527499Z,2
171.75,2019-07-07T09:03:45.595999Z,2
184.875,2019-07-07T09:03:46.787499Z,2
173.5,2019-07-07T09:03:47.092999Z,2
186.625,2019-07-07T09:03:49.378499Z,2
184.875,2019-07-07T09:03:50.552499Z,2
197.125,2019-07-07T09:03:55.871499Z,2
168.25,2019-07-07T09:03:57.540999Z,2
205.0,2019-07-07T09:04:04.444999Z,2
177.0,2019-07-07T09:04:05.572999Z,2
205.0,2019-07-07T09:04:16.125999Z,2
